dataset	group1	group2	dpi	tranche	gtox_score	n_gtox
21-01ac	CBH_91_ASO1	CBH_91_PBS	91	ASO 1 vs. PBS
in uninfected	0.11392593927647487	28
21-01ac	CBH_91_ASO2	CBH_91_PBS	91	ASO 2 vs. PBS
in uninfected	-2.8510169709111373	28
21-01ac	CBH_94_ASO1	CBH_94_PBS	94	ASO 1 vs. PBS
in uninfected	-0.23252197905421232	28
21-01ac	CBH_94_ASO2	CBH_94_PBS	94	ASO 2 vs. PBS
in uninfected	2.38545678497445	28
21-01ac	CBH_97_ASO1	CBH_97_PBS	97	ASO 1 vs. PBS
in uninfected	0.676095164699096	28
21-01ac	CBH_97_ASO2	CBH_97_PBS	97	ASO 2 vs. PBS
in uninfected	-1.3527624066633506	28
21-01ac	RML_120_ASO1	RML_120_PBS	120	ASO 1 vs. PBS
in infected	-0.10674275521351445	28
21-01ac	RML_120_PBS	CBH_120_PBS	120	infected vs. uninfected	2.086132627417353	28
21-01ac	RML_149_PBS	CBH_149_PBS	149	infected vs. uninfected	3.409697135965693	28
21-01ac	RML_60_NO	CBH_60_NO	60	infected vs. uninfected	1.5243340545304982	28
21-01ac	RML_89_NO	CBH_89_NO	89	infected vs. uninfected	1.0784704270632488	28
21-01ac	RML_91_ASO1	RML_91_PBS	91	ASO 1 vs. PBS
in infected	3.638815204181896	28
21-01ac	RML_91_ASO2	CBH_91_ASO2	91	ASO 2 vs. PBS
in infected	7.242472680919682	28
21-01ac	RML_94_ASO1	RML_94_PBS	94	ASO 1 vs. PBS
in infected	17.457374398650895	28
21-01ac	RML_94_ASO2	RML_94_PBS	94	ASO 2 vs. PBS
in infected	22.13020541568208	28
21-01ac	RML_97_ASO1	RML_97_PBS	97	ASO 1 vs. PBS
in infected	15.035716408550677	28
21-01ac	RML_97_ASO2	RML_97_PBS	97	ASO 2 vs. PBS
in infected	33.624579675029715	28
