FeatureID,FeatureName,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value
ENSMUSG00000030428,Ttyh1,5.753329037982313,2.359270647882207,5.339009720071205e-16
ENSMUSG00000027210,Meis2,3.731716090557496,2.3508510931272752,7.789418519156155e-16
ENSMUSG00000050840,Cdh20,3.2644021413427664,2.339289883756696,1.2417569330854962e-15
ENSMUSG00000085568,Gm14858,1.3114336243926954,2.3345196326334046,1.5411289610361268e-15
ENSMUSG00000033998,Kcnk1,2.4109263386252016,2.330689739029349,1.6470005570413141e-15
ENSMUSG00000027533,Fabp5,1.4211465304886297,2.3333195767555965,1.6853450062808762e-15
ENSMUSG00000024222,Fkbp5,1.7735278392958589,2.329788084162696,2.0374010389763936e-15
ENSMUSG00000059811,Atl2,1.2781455074623311,2.3230956358547603,2.3515215486457046e-15
ENSMUSG00000001521,Tulp3,1.390123581278379,2.311430488211108,3.59512590010627e-15
ENSMUSG00000071856,Mcc,2.544472748558852,2.3027566866615614,4.642339097383551e-15
ENSMUSG00000035877,Zhx3,1.8914150462948118,2.289763325354567,7.535251203836685e-15
ENSMUSG00000028552,Eps15,2.157621496184678,2.2865650842835983,8.338005239703634e-15
ENSMUSG00000003526,Prodh,1.4728514458390476,2.2703754763593507,1.5277210085545578e-14
ENSMUSG00000031748,Gnao1,7.357067783822704,2.2569534582263913,2.2194074169479918e-14
ENSMUSG00000042249,Grk3,2.315592323274336,2.25756595536783,2.3084009636631436e-14
ENSMUSG00000018378,Cuedc1,1.083341083532566,2.2525185014208473,3.010409144880106e-14
ENSMUSG00000022885,St6gal1,1.0977199742776347,2.2442711091889014,4.3581082197283936e-14
ENSMUSG00000061080,Lsamp,82.48834769565494,2.2286119581984547,5.804988174016887e-14
ENSMUSG00000059327,Eda,1.439464843355635,2.2324614920624986,6.107541899370474e-14
ENSMUSG00000090386,Mir99ahg,14.323837320914539,2.2163825415536644,8.800973870303501e-14
ENSMUSG00000038594,Cep85l,2.261622240203804,2.20653000986806,1.317421639946629e-13
ENSMUSG00000041961,Znrf3,2.054014694377745,2.1963856210111468,1.8580922949042362e-13
ENSMUSG00000027668,Mfn1,2.070363296183782,2.18416110396426,2.783039119495821e-13
ENSMUSG00000060548,Tnfrsf19,1.4168131661544996,2.181826858099308,3.145108584050912e-13
ENSMUSG00000036879,Phkb,2.4194945817404134,2.154255409498028,7.360508524455149e-13
ENSMUSG00000045515,Pou3f3,1.2674105821800539,2.155854105149472,7.481267241678928e-13
ENSMUSG00000057880,Abat,1.1589779882737488,2.1537023808466014,8.353918174175545e-13
ENSMUSG00000025555,Farp1,5.518637965067939,2.1470239229591757,8.888572719495438e-13
ENSMUSG00000020623,Map2k6,2.005559802277925,2.137695993957551,1.2729197417496707e-12
ENSMUSG00000020644,Id2,2.0160977564541054,2.113180757017354,2.7650836744848453e-12
ENSMUSG00000021957,Tkt,1.0726061582502888,2.1151416314406295,2.7680044308450994e-12
ENSMUSG00000022790,Igsf11,1.1826145210053685,2.105337933771205,3.802357832088081e-12
ENSMUSG00000033597,Caskin1,1.5384428241692922,2.0760165001302053,8.589006754609984e-12
ENSMUSG00000067786,Nnat,1.0341967925614068,2.0864053672239646,9.873098533471257e-12
ENSMUSG00000024238,Zeb1,4.158552477469327,2.0551413727314243,1.576143946807391e-11
ENSMUSG00000093930,Hmgcs1,1.3674719040772436,2.03971585269202,2.6300286250626374e-11
ENSMUSG00000034158,Lrrc58,1.873884617852194,2.0323230691953187,3.097532914606355e-11
ENSMUSG00000064289,Tank,1.0922047833069233,2.031445561886181,3.36560638657929e-11
ENSMUSG00000001270,Ckb,12.760576137377047,2.022120215820348,3.969531212254022e-11
ENSMUSG00000044340,Phlpp1,4.148408465505341,2.0216015036571116,4.244323094598915e-11
ENSMUSG00000019978,Epb41l2,1.2174784067845072,2.0110688219250488,6.777600135876464e-11
ENSMUSG00000018849,Wwc1,1.5929053350050657,2.0062696457920244,6.786252309138832e-11
ENSMUSG00000021796,Bmpr1a,2.3146074677438513,1.9998657117448722,7.73570735718832e-11
ENSMUSG00000020541,Tom1l1,1.1549400805987637,1.9791409955216128,1.464684782243402e-10
ENSMUSG00000052713,Zfp608,1.6507163546444854,1.9746720845386343,1.6210491312842367e-10
ENSMUSG00000032320,Rcn2,1.8823543754143577,1.9462486630586908,3.4749004071575026e-10
ENSMUSG00000020585,Laptm4a,1.8993923760917335,1.926834419602077,5.922218384795792e-10
ENSMUSG00000056515,Rab31,2.1655988259815993,1.92082895121783,7.264616548033209e-10
ENSMUSG00000029212,Gabrb1,16.874908601527636,1.9111664351778592,8.375694489914815e-10
ENSMUSG00000033209,Ttc28,1.1915767063327742,1.9077613608299986,1.0215488750498992e-09
ENSMUSG00000005514,Por,1.0610833485436242,1.9001801423406215,1.2266589677661112e-09
ENSMUSG00000026657,Frmd4a,18.569254056172568,1.8952198179471096,1.2772126066300954e-09
ENSMUSG00000027422,Rrbp1,1.4490179420013312,1.894799545484387,1.391550405047213e-09
ENSMUSG00000032076,Cadm1,10.830554754287256,1.8879842316765467,1.5284683805855612e-09
ENSMUSG00000061436,Hipk2,2.0536207521655516,1.885471376053521,1.713703092231202e-09
ENSMUSG00000015575,Atp6v0e,1.192955504075452,1.8715638575148885,2.5126529728755766e-09
ENSMUSG00000079037,Prnp,3.38662271267585,1.86401024198359,2.880097495309676e-09
ENSMUSG00000020044,Timp3,1.1699098846621228,1.8558541586169448,4.5359603283179515e-09
ENSMUSG00000022961,Son,13.210359658149159,1.8382350592042014,5.323597301280727e-09
ENSMUSG00000039959,Hip1,1.3626461119778712,1.840241654345053,5.508619676666249e-09
ENSMUSG00000031647,Mfap3l,1.1477506352262294,1.8283970387654689,7.275790302306843e-09
ENSMUSG00000052534,Pbx1,9.586386762626628,1.8220557721807915,7.94673792410409e-09
ENSMUSG00000028649,Macf1,13.162003251602387,1.8183990868866877,8.630458579211688e-09
ENSMUSG00000021273,Fdft1,1.2212208578003472,1.8208041159512613,8.738155875505286e-09
ENSMUSG00000074415,Mir100hg,9.326384902578813,1.813198208515236,9.829343117437454e-09
ENSMUSG00000041417,Pik3r1,2.8788312011582216,1.788612125315215,1.8081595890177327e-08
ENSMUSG00000039621,Prex1,1.1556294794701027,1.7848344182837788,2.083104147434214e-08
ENSMUSG00000027893,Ahcyl1,3.4464034433762376,1.7764509802643786,2.3793728891956554e-08
ENSMUSG00000027488,Snta1,1.1150534316141556,1.760050056774662,3.651799584788223e-08
ENSMUSG00000027605,Acss2,1.784459735684233,1.7585333796638496,3.683480843490354e-08
ENSMUSG00000111593,Gm48742,1.4613286361323832,1.7576021838485074,3.842199598995087e-08
ENSMUSG00000003974,Grm3,8.954109512055803,1.749714912261872,4.356974537139367e-08
ENSMUSG00000033174,Mgll,3.3025160503725033,1.7347975296199747,6.198828600771851e-08
ENSMUSG00000022105,Rb1,2.3304636417846463,1.7340070346241125,6.310101384410262e-08
ENSMUSG00000087259,2610035D17Rik,1.5159881180742536,1.7333943434234895,6.605996568003715e-08
ENSMUSG00000060002,Chpt1,1.651110296856679,1.728264571998781,7.282258344850304e-08
ENSMUSG00000027087,Itgav,1.440646669992216,1.7261925642663853,7.743416328598353e-08
ENSMUSG00000079038,D130040H23Rik,1.3602824587047093,1.7222748875056357,8.335391108430004e-08
ENSMUSG00000022987,Zfp641,1.0904320433520518,1.721647517996345,8.546827248431229e-08
ENSMUSG00000024558,Mapk4,3.8707776914618583,1.7172680233364512,9.069174927859041e-08
ENSMUSG00000030660,Pik3c2a,1.7688990183025834,1.7146783511570467,9.760801428134458e-08
ENSMUSG00000034135,Sik3,4.77418566957497,1.7128130468069869,9.928885329806676e-08
ENSMUSG00000059824,Dbp,1.0549772442546224,1.710835030363195,1.1077543723453392e-07
ENSMUSG00000037747,Phyhipl,2.279842067517761,1.70085469042514,1.3045649135723977e-07
ENSMUSG00000031137,Fgf13,3.1361739512737303,1.6992797722972468,1.4208185303387016e-07
ENSMUSG00000022136,Dnajc3,1.629049532973834,1.6863302283409385,1.8018774764014336e-07
ENSMUSG00000005683,Cs,1.0186360751797572,1.6824074963200262,2.0353693436316787e-07
ENSMUSG00000037458,Azin1,1.1283489812756917,1.6817686880040394,2.037160337370363e-07
ENSMUSG00000026565,Pou2f1,1.7594444052099356,1.6764722415428297,2.2084143405159315e-07
ENSMUSG00000019820,Utrn,1.9350441462952597,1.677026541551856,2.269984176925254e-07
ENSMUSG00000060424,Pantr1,1.9737489686432867,1.6668532561470997,2.727487872331529e-07
ENSMUSG00000057329,Bcl2,1.2915395426769154,1.665267534091742,2.870399820163079e-07
ENSMUSG00000030643,Rab30,1.5526247438082639,1.659859214963983,3.141914129108115e-07
ENSMUSG00000025137,Pcyt2,1.9249986198843214,1.6582874619873755,3.2306882487465434e-07
ENSMUSG00000027508,Pag1,1.0290755438028893,1.6628075886328144,3.274494629432318e-07
ENSMUSG00000022995,Enah,4.66545761900952,1.6506952736074294,3.6990019806739034e-07
ENSMUSG00000073481,Marc2,1.0146966530578208,1.6470386692077172,4.2078674139068456e-07
ENSMUSG00000031447,Lamp1,2.33519094833097,1.6404620756842179,4.6500017851317677e-07
ENSMUSG00000004980,Hnrnpa2b1,5.770465524212737,1.6355063682674769,5.022134260176084e-07
ENSMUSG00000021248,Tmed10,1.6562315456151966,1.635778017282493,5.15801372587806e-07
ENSMUSG00000002341,Ncan,1.1247050158129004,1.6339904085418686,5.463721505429576e-07
ENSMUSG00000026626,Ppp2r5a,1.406275211978319,1.6235934031618333,6.627592365822587e-07
ENSMUSG00000038127,Ccdc50,1.8199145347816625,1.6143224508364042,7.894165251171984e-07
ENSMUSG00000079564,Gm11149,1.324630688501183,1.6113620789178613,8.62686605125204e-07
ENSMUSG00000008348,Ubc,1.6419511404231764,1.605007284255038,9.63798370486142e-07
ENSMUSG00000022564,Grina,2.7094360499149475,1.5969880469221134,1.104763744444853e-06
ENSMUSG00000004360,9330159F19Rik,2.6082913869342255,1.5949247613064608,1.1495349702609564e-06
ENSMUSG00000036095,Dgkb,9.846881050439686,1.589289979617123,1.2708229981229788e-06
ENSMUSG00000032413,Rasa2,1.7375806124331874,1.5860786534803952,1.3788866551889396e-06
ENSMUSG00000075701,Selenos,1.2782439930153795,1.58555008729807,1.4255793926119042e-06
ENSMUSG00000016534,Lamp2,1.491662186471295,1.5790337108469725,1.5951665394898367e-06
ENSMUSG00000058835,Abi1,2.414176361875799,1.5779364184495384,1.6045731361524795e-06
ENSMUSG00000001467,Cyp51,1.078613776986242,1.5761552148640752,1.7175648599874689e-06
ENSMUSG00000021820,Camk2g,3.117658667300628,1.5723542014871066,1.7786468029670858e-06
ENSMUSG00000030527,Crtc3,1.431881455770907,1.5666089704386248,2.027172355085362e-06
ENSMUSG00000024642,Tle4,2.9986881192181425,1.5645610222598714,2.0898590518889855e-06
ENSMUSG00000075415,Fnbp1,3.3586528156100997,1.540412408442231,3.2975936454297842e-06
ENSMUSG00000097971,Gm26917,1.2751909408708786,1.5386461402355294,3.4724044872641886e-06
ENSMUSG00000001211,Agpat3,1.3968205988856712,1.535625360054834,3.6576408217399672e-06
ENSMUSG00000043259,Fam13c,1.8424677264297495,1.5265147186386938,4.2908252542316194e-06
ENSMUSG00000039519,Cyp7b1,1.168728058025542,1.5230575124370482,4.659047175150893e-06
ENSMUSG00000034858,Fam214a,1.3907144945966694,1.521708162512251,4.732397830875889e-06
ENSMUSG00000054477,Kcnn2,3.873535286947214,1.5202760093371197,4.767445018667174e-06
ENSMUSG00000029167,Ppargc1a,1.5218972512571585,1.5173384059732924,5.1262685790634665e-06
ENSMUSG00000113694,Gm48747,1.168038659154203,1.5122047601925865,5.663728585586633e-06
ENSMUSG00000031342,Gpm6b,11.563287268967464,1.5088295671598382,5.778495277520008e-06
ENSMUSG00000030246,Ldhb,2.8418006332120176,1.4944886060291276,7.605211149505359e-06
ENSMUSG00000022476,Polr3h,1.034689220326649,1.4944818219733549,7.773918470527137e-06
ENSMUSG00000036356,Csgalnact1,2.488434468874304,1.4924469979955564,7.866524990835027e-06
ENSMUSG00000053141,Ptprt,7.377946721068968,1.491365383809185,7.964021620622673e-06
ENSMUSG00000028173,Wls,1.3894341824070402,1.4873687827624562,8.814624091042046e-06
ENSMUSG00000037989,Wnk2,3.085650862559893,1.4826328386974827,9.305505304555964e-06
ENSMUSG00000060445,Sycp2,1.6617467365859078,1.4819704452160476,9.563495270932823e-06
ENSMUSG00000037287,Tbcel,1.0185375896267088,1.4809273602074564,9.85135174504551e-06
ENSMUSG00000022658,Tagln3,1.7232017216881188,1.4728918861511624,1.130326702296937e-05
ENSMUSG00000038481,Cdk19,1.4233132126556949,1.472443137930517,1.1522633692015346e-05
ENSMUSG00000025812,Pard3,1.3400929203297842,1.4670931419055413,1.253660309210667e-05
ENSMUSG00000027692,Tnik,9.303930196483774,1.4489169131393413,1.6505957215205464e-05
ENSMUSG00000066456,Hmgn3,2.1689473347852455,1.4319894507231559,2.2439185459001505e-05
ENSMUSG00000030849,Fgfr2,7.791093616107069,1.4307974238797798,2.253575861621064e-05
ENSMUSG00000007817,Zmiz1,1.1549400805987637,1.4326874691621136,2.2589127761881468e-05
ENSMUSG00000017631,Abr,3.189257664366826,1.430951387041804,2.2603007285817468e-05
ENSMUSG00000059495,Arhgef12,2.890846438630128,1.4146636883628823,2.956618782374048e-05
ENSMUSG00000032537,Ephb1,1.768111133878196,1.414495741667113,3.014917262218714e-05
ENSMUSG00000022788,Fgd4,1.2535241192002273,1.4094913910567746,3.27568435523806e-05
ENSMUSG00000024533,Spire1,4.258219857154323,1.406173325934145,3.380496190005667e-05
ENSMUSG00000021420,Fars2,2.267235916727564,1.405673410522912,3.435612905135594e-05
ENSMUSG00000053702,Nebl,5.705169602541638,1.4028236411431676,3.579951703168121e-05
ENSMUSG00000020658,Efr3b,2.1810610578102008,1.398652629765687,3.861557547173924e-05
ENSMUSG00000027525,Phactr3,3.147302818768201,1.3941638527260556,4.132931644715566e-05
ENSMUSG00000027200,Sema6d,3.4479792122250124,1.371542770880231,5.998705364703612e-05
ENSMUSG00000054556,Gm4876,1.090924471117294,1.3727796809122337,6.16508026077709e-05
ENSMUSG00000004207,Psap,2.4622373117634258,1.3638027574306544,6.752613290274375e-05
ENSMUSG00000028957,Per3,1.2141298979808612,1.3572410641651533,7.566442965728275e-05
ENSMUSG00000022957,Itsn1,2.2854557440415206,1.351987754487097,8.089498088670331e-05
ENSMUSG00000032238,Rora,20.427676442196162,1.3503915522804464,8.211983412088975e-05
ENSMUSG00000033713,Foxn3,2.4072823731624102,1.3370102319073243,0.00010253188952009213
ENSMUSG00000021615,Xrcc4,1.0086890343218673,1.3371745640980748,0.00010399843990166497
ENSMUSG00000034780,B3galt1,10.197489619292044,1.3324644934502605,0.0001080250055244084
ENSMUSG00000021824,Ap3m1,1.0135148264212397,1.3304282507908953,0.00011471841128622473
ENSMUSG00000021477,Ctsl,1.2814940162659771,1.3300765758098796,0.00011532764909666028
ENSMUSG00000030850,Ate1,1.36707796186505,1.3202342878535736,0.00013262664134475522
ENSMUSG00000060579,Fhit,2.100007447651355,1.3195586390549123,0.00013434928705078939
ENSMUSG00000044250,Pced1b,1.0222800406425487,1.312583707247449,0.00014985961578291773
ENSMUSG00000029093,Sorcs2,1.0033708144572528,1.3130416438066315,0.000150213069221259
ENSMUSG00000020647,Ncoa1,3.9372554397695385,1.2974350030903858,0.00018263241686354237
ENSMUSG00000058440,Nrf1,1.3390095792462515,1.282258464980122,0.00023031036525388555
ENSMUSG00000038056,Kmt2c,2.5715562756471666,1.2782546794878649,0.00024100609802959214
ENSMUSG00000026074,Map4k4,1.438972415590393,1.2750915037240904,0.0002552649093064597
ENSMUSG00000059974,Ntm,44.88557868623956,1.2701096434635923,0.00026852735008333614
ENSMUSG00000020300,Cpeb4,2.3285924162767264,1.2695374611538397,0.0002737895625352166
ENSMUSG00000020719,Ddx5,6.993163665308811,1.2652885033137715,0.0002885969997581512
ENSMUSG00000064363,mt-Nd4,1.4982607185255388,1.26911474834406,0.0003004257294959599
ENSMUSG00000047368,Abhd17b,1.5157911469681566,1.2581552715305389,0.00032501675845986796
ENSMUSG00000036046,5031439G07Rik,1.0964396620880053,1.2565701864010128,0.0003342185602712621
ENSMUSG00000025025,Mxi1,1.1935464173937425,1.254136200962578,0.0003436828219040519
ENSMUSG00000053907,Mat2a,1.892892329590538,1.2454106807154437,0.0003840833589563643
ENSMUSG00000033863,Klf9,2.081492163678253,1.2441026904962065,0.00039083609416546116
ENSMUSG00000020646,Mboat2,1.744376115593528,1.2334934573963117,0.0004519114303383964
ENSMUSG00000052812,Atad2b,1.4800408912115819,1.227733438111315,0.00048822800769675827
ENSMUSG00000115337,4930570B17Rik,1.4723590180738055,1.2269123120039915,0.0004944874277073935
ENSMUSG00000037736,Limch1,2.6279884975439085,1.221267732669927,0.0005326906156623172
ENSMUSG00000026502,Desi2,1.4455709476446368,1.2189046701223119,0.0005509460552139561
ENSMUSG00000032340,Neo1,1.8166645115310647,1.2147583768569978,0.0005809779494605226
ENSMUSG00000032897,Nfyc,1.32108520859144,1.211704778183622,0.0006079372998197556
ENSMUSG00000028354,Fmn2,4.225621139095298,1.2096790873531358,0.0006164110020314613
ENSMUSG00000041272,Tox,3.0871281458556195,1.2099440144005138,0.0006223034392215814
ENSMUSG00000039037,St6galnac5,2.0704617817368303,1.2016748367082526,0.0006941093591465775
ENSMUSG00000063524,Eno1,1.001007161184091,1.2008336350343893,0.0007084418349768046
ENSMUSG00000022477,Aco2,1.7456564277831574,1.196794285924894,0.0007376457685042472
ENSMUSG00000028618,Tmem59,2.0346130404272076,1.1948956757135316,0.0007552840779139182
ENSMUSG00000040549,Ckap5,1.9825141828645958,1.1882990158905895,0.0008189065031237729
ENSMUSG00000034574,Daam1,1.4337526812788268,1.181208325893936,0.0009062112770912429
ENSMUSG00000064357,mt-Atp6,1.8405965009218297,1.17130787703204,0.0010647822549488541
ENSMUSG00000064351,mt-Co1,3.5213509492460817,1.1616334401505497,0.0011976068846091968
ENSMUSG00000064358,mt-Co3,2.5750032700038608,1.155748420565834,0.0012797444000318765
ENSMUSG00000030691,Fchsd2,1.504268337261492,1.1532687099608268,0.0012902905727390963
ENSMUSG00000030647,Ndufc2,1.2089101636692952,1.1534771308886806,0.0012972232545895592
ENSMUSG00000008575,Nfib,4.905072969576314,1.1460003098534604,0.001393324443570708
ENSMUSG00000064370,mt-Cytb,1.7163077329747298,1.1479770850106579,0.0014372610884745781
ENSMUSG00000037503,Fam168b,1.5959583871495666,1.1388103460822712,0.0015306430896427816
ENSMUSG00000037196,Pacrg,1.2849410106226717,1.1401938961518836,0.0015514992090060768
ENSMUSG00000031618,Nr3c2,2.3373576304980355,1.1362220819357371,0.0015802557350773187
ENSMUSG00000032036,Kirrel3,7.5296144727635275,1.1347022819368353,0.0016074688151012343
ENSMUSG00000030447,Cyfip1,1.3099563410969692,1.130730483740353,0.0016942861745192323
ENSMUSG00000058318,Phf21a,2.8483991652662612,1.1276977950407554,0.0017391453601151125
ENSMUSG00000047454,Gphn,7.3710527323555795,1.1222942619313605,0.0018472030162158199
ENSMUSG00000036766,Dner,1.1195837670543827,1.1215280817497684,0.0019199949379030846
ENSMUSG00000032479,Map4,1.976408078575594,1.1171866439336042,0.001986638735202822
ENSMUSG00000030760,Acer3,1.2634711600581172,1.1101890868282316,0.002166420299170955
ENSMUSG00000032324,Tspan3,1.9861581483273871,1.1077810364909189,0.0022189554702469806
ENSMUSG00000052707,Tnrc6a,3.0992418688805743,1.1065959634585654,0.0022361153320299655
ENSMUSG00000022108,Itm2b,5.109725948810921,1.105910081800662,0.002256186546650805
ENSMUSG00000032470,Mras,1.494025839744457,1.105572834563585,0.0022830860836335555
ENSMUSG00000064354,mt-Co2,1.6930651424553038,1.1074219507717527,0.0023038107484914926
ENSMUSG00000028559,Osbpl9,2.253940367066028,1.09825098032889,0.002468178934393599
ENSMUSG00000024109,Nrxn1,59.256393615958196,1.09006847704965,0.002689432594624507
ENSMUSG00000020777,Acox1,1.2333345808253022,1.087345777506702,0.002817759114907679
ENSMUSG00000031561,Tenm3,2.894391918539871,1.081689844859028,0.0029832804430770664
ENSMUSG00000009647,Mcu,1.2438725350014825,1.0789443954393667,0.0030941181698986853
ENSMUSG00000038914,Dido1,1.1413490742780825,1.0778073976746547,0.0031344186775086615
ENSMUSG00000031517,Gpm6a,7.741653868476765,1.0684619699686015,0.0034395118054542334
ENSMUSG00000039542,Ncam1,5.071907496440328,1.0589019612802186,0.0038357703800401986
ENSMUSG00000019920,Lims1,1.1980767528339695,1.0471466190906518,0.004432313667082918
ENSMUSG00000027797,Dclk1,13.493801079822497,1.043425388316097,0.004543152515284105
ENSMUSG00000041889,Shisa4,1.9720747142414639,1.0413986340378822,0.004684566628417951
ENSMUSG00000000420,Galnt1,1.5725188255240437,1.0396430002685888,0.00477466402635175
ENSMUSG00000024304,Cdh2,3.4916083122254604,1.038005330185308,0.0048337984696321
ENSMUSG00000045658,Pid1,1.949816979252522,1.0328555477006345,0.00515234762299877
ENSMUSG00000026469,Xpr1,1.4583740695409306,1.024008762069141,0.005623945762311761
ENSMUSG00000038296,Galnt18,2.3208120575859015,1.0234751128357709,0.005654380694038563
ENSMUSG00000064345,mt-Nd2,1.1351444844360323,1.0252773199448089,0.005729736118899926
ENSMUSG00000027981,Rnpc3,2.072037550585605,1.0201913607116122,0.005836866822852257
ENSMUSG00000036019,Tmtc2,2.085924013565432,1.0195752290151154,0.005903417799885618
ENSMUSG00000032536,Trak1,1.12037165147877,1.0190161474736423,0.005951327552512462
ENSMUSG00000020859,Spag9,4.804519219913882,1.017007378340091,0.006007192331322725
ENSMUSG00000040249,Lrp1,1.5967462715739538,1.0169429804385604,0.0060602261442224995
ENSMUSG00000060743,H3f3a,1.0326210237126323,1.0120008434515035,0.006433611366511317
ENSMUSG00000025781,Atp5c1,1.5800037275557233,1.008636362538387,0.006617206102269171
ENSMUSG00000055065,Ddx17,2.4377144090543705,1.0024456592282207,0.007003075690535962
ENSMUSG00000022306,Zfpm2,2.619124797769551,0.9988238119591799,0.007326875487160145
ENSMUSG00000022240,Ctnnd2,17.597989532009098,0.9951088203792504,0.007519630826201575
ENSMUSG00000037902,Sirpa,1.3099563410969692,0.9962820845919469,0.007526604112465339
ENSMUSG00000026021,Sumo1,1.8089826383932883,0.9917452839688636,0.007821565365989581
ENSMUSG00000027309,4930402H24Rik,4.0993626600872295,0.9781720205281781,0.008910136413170809
ENSMUSG00000040270,Bach2,1.8195205925694689,0.9779889447634622,0.00897304155858053
ENSMUSG00000024240,Epc1,1.8399071020504907,0.9769217099932832,0.009046933471101018
ENSMUSG00000026223,Itm2c,1.7544216420044665,0.9740144011139943,0.00934278608858977
ENSMUSG00000021916,Glt8d1,1.2674105821800539,0.9735496853096418,0.009382773086724203
ENSMUSG00000027630,Tbl1xr1,1.2400315984325945,0.9724626096775435,0.009503369737674934
ENSMUSG00000085715,Tsix,2.54959399731737,0.9691040391920983,0.009767986843933686
ENSMUSG00000021775,Nr1d2,1.2348118641210284,0.9630169679358566,0.010424771793599857
ENSMUSG00000022389,Tef,1.5069274471937992,0.9627871033706705,0.010424771793599857
ENSMUSG00000023010,Tmbim6,1.275289426423927,0.9598945344450375,0.010756895754090725
ENSMUSG00000029068,Ccnl2,1.3504339033998678,0.9561705316539423,0.011104813316132696
ENSMUSG00000105361,AY036118,4.425152869571387,0.951956773154017,0.01154259745490943
ENSMUSG00000099083,Atf7,1.6058069424544081,0.9499043061412318,0.011782284620176005
ENSMUSG00000035545,Leng8,1.3620551986595808,0.9398718714306427,0.012996265074092244
ENSMUSG00000034892,Rps29,1.661352794373714,0.9396500324079149,0.013073423035107523
ENSMUSG00000022781,Pak2,1.0414847234869895,0.9380819948586704,0.013265721691338179
ENSMUSG00000021670,Hmgcr,1.643034481506709,0.937532555149578,0.013265829642040396
ENSMUSG00000032878,Ccdc85a,2.477995000251172,0.9370187036151522,0.013301991036652886
ENSMUSG00000079659,Tmem243,1.5666096923411388,0.9363412399479029,0.013403390845541015
ENSMUSG00000032405,Pias1,1.6372238338768526,0.9359389617528155,0.013443637403493306
ENSMUSG00000048388,Fam171b,2.7641940174098663,0.9283415766075548,0.014382480002816524
ENSMUSG00000064341,mt-Nd1,1.057931810846075,0.9314269360647744,0.014436454314116167
ENSMUSG00000021071,Trim9,4.064203317648945,0.9250396092620883,0.014802385943027465
ENSMUSG00000035227,Spcs2,1.0779243781149033,0.9204429822201183,0.015620678266826197
ENSMUSG00000059005,Hnrnpa3,1.4585710406470276,0.9198969074205258,0.015633349813420717
ENSMUSG00000032009,Sesn3,1.0859017079118247,0.9199391332487636,0.015666849590386812
ENSMUSG00000096054,Syne1,7.795820922653394,0.9141171011883511,0.01635375628969371
ENSMUSG00000071424,Grid2,8.830904085192236,0.9134597017327892,0.016481607564755724
ENSMUSG00000021771,Vdac2,1.0258255205522915,0.9118383760933102,0.016916437768730815
ENSMUSG00000052632,Asap2,1.732262392568573,0.9079679098199133,0.01739935628243996
ENSMUSG00000028634,Hivep3,4.9493914684481,0.9073947135743576,0.017415212697147103
ENSMUSG00000022463,Srebf2,1.1863569720212082,0.9067287180998769,0.017648098610020955
ENSMUSG00000062683,Atp5g2,1.008590548768819,0.9054290555138326,0.017986470846954313
ENSMUSG00000025609,Mkln1,1.6897166336516578,0.9026311103577256,0.018273152700212333
ENSMUSG00000033629,Hacd3,1.1342581144585966,0.9024105998691473,0.018360326322897105
ENSMUSG00000049100,Pcdh10,1.8596042126601737,0.8984233778954217,0.018980612550512137
ENSMUSG00000003847,Nfat5,1.9544458002457974,0.8961272371399156,0.019335500715841347
ENSMUSG00000048332,Lhfp,1.4372981611885698,0.8964913613929157,0.019361601988077643
ENSMUSG00000037072,Selenof,1.0144996819517238,0.8930112725900629,0.020019863545467687
ENSMUSG00000024603,Dctn4,1.4959955508054252,0.8887997127156577,0.020623653947031455
ENSMUSG00000032740,Ccdc88a,3.4285775582744744,0.8873654998326934,0.02079276919574282
ENSMUSG00000053768,Chchd3,1.7697853882800192,0.8837771746531816,0.021533148280661638
ENSMUSG00000035954,Dock4,4.898080495309876,0.8831963626045336,0.0216037608492087
ENSMUSG00000036053,Fmnl2,2.3896534591667438,0.8824506966200574,0.0217816863551249
ENSMUSG00000010095,Slc3a2,1.0592121230357043,0.8822054495127836,0.021938747296242775
ENSMUSG00000049422,Chchd10,1.5919204794745816,0.8822159630801393,0.021944291835964472
ENSMUSG00000039001,Rps21,1.6981863912138213,0.8820632960364669,0.022001315506018176
ENSMUSG00000025041,Nt5c2,1.7209365539680053,0.8725440072018996,0.02370707041875639
ENSMUSG00000025290,Rps24,1.329850422812749,0.8719940193802367,0.02403655357352412
ENSMUSG00000098178,Gm42418,34.6424902558861,0.8697818967191662,0.02420182938153372
ENSMUSG00000026970,Rbms1,1.16262195373654,0.8606050800610384,0.026414708564625085
ENSMUSG00000067242,Lgi1,1.8336040266553921,0.8541486385470715,0.02772819593810998
ENSMUSG00000025246,Tbl1x,1.159273444932894,0.8543306949531906,0.027772670919217455
ENSMUSG00000001173,Ocrl,1.139379363217114,0.8542109620426306,0.02778059300325117
ENSMUSG00000050730,Arhgap42,1.057242411974736,0.8515064536969211,0.02852038312808518
ENSMUSG00000052146,Rps10,1.1380990510274849,0.8504492325060397,0.028814074727847507
ENSMUSG00000058571,Gpc6,6.014020296901467,0.8493750101043476,0.028820626251075843
ENSMUSG00000025428,Atp5a1,1.8213918180773887,0.8329030585894913,0.03308374849009418
ENSMUSG00000009575,Cbx5,1.0914168988825361,0.8319258625602043,0.033508510366047004
ENSMUSG00000027167,Elp4,1.2012282905315188,0.8277776397782628,0.03455563489538312
